9)
(10,17)
(11,17)
(11,11)
(11,21)
(11,12)
(10,21)
(11,14)
(11,16)
(10,13)
(10,17)
(12,14)

(10,16)
(12,16)
(10,19)
(10,17)
(11,17)
(11,11)
(11,21)
(11,12)
(10,21)
(11,14)
(11,16)
(10,13)
(10,17)
(12,14)
(10,0)
(10,2)
(10,0)
(12,0)
(10,0)
(10,3)
(10,0)
(11,12)
(11,8)
(10,13)
(11,2)
(11,13)
(10,6)
(10,11)
(10,5)
(12,10)
(10,10)
(10,9)
(11,9)
(11,3)
(11,11)
(10,5)
(11,11)
(11,3)
(10,10)
(11,7)
(10,11)
(12,10)
(10,8)
(10,11)
(11,4)
(11,13)
(11,6)
(10,13)
(10,13)
(12,12)
(10,8)
(11,14)
(10,14)
(11,13)
(11,11)
(10,4)
(11,13)
(11,4)
(10,13)
(11,8)
(10,12)
(12,10)
(10,14)
(10,9)
(10,5)
(11,13)
(11,5)
(10,11)
(11,5)
(11,12)
(10,4)
(10,10)
(10,5)
(12,13)
(10,7)
(11,7)
(10,10)
(10,12)
(10,11)
(10,0)
(12,11)
(10,10)
(11,12)
(10,5)
(11,14)
(11,10)
(10,13)
(11,9)
(11,10)
(10,12)
(10,9)
(10,13)
(12,4)
(10,14)
(11,6)
(10,12)
(11,9)
(10,11)
(10,12)
(11,9)
(11,11)
(11,6)
(10,12)
(10,4)
(11,13)
(10,11)
(10,12)
(10,7)
(12,10)
(10,4)
(11,8)
(10,5)
(12,10)
(10,11)
(10,9)
(11,12)
(11,10)
(11,13)
(10,9)
(10,13)
(11,3)
(10,12)
(11,13)
(10,12)
(12,12)
(10,11)
(10,13)
(11,2)
(11,11)
(11,10)
(10,13)
(10,9)
(12,8)
(10,8)
(11,8)
(10,11)
(12,12)
(10,13)
(10,2)
(11,12)
(11,3)
(11,9)
(10,8)
(11,14)
(10,0)
(10,15)
(11,6)
(11,11)
(11,14)
(10,8)
(10,15)
(12,3)
(10,15)
(11,9)
(10,15)
(11,13)
(10,13)
(10,11)
(11,16)
(11,15)
(10,6)
(10,15)
(10,11)
(12,13)
(10,4)
(10,16)
(11,15)
(11,13)
(11,15)
(10,13)
(10,17)
(12,7)
(10,18)
(10,12)
(10,18)
(11,3)
(11,14)
(10,9)
(10,14)
(12,8)
(10,11)
(11,14)
(10,14)
(11,16)
(11,2)
(10,17)
(10,8)
(12,14)
(10,10)
(11,16)
(10,4)
(11,14)
(11,9)
(10,15)
(10,15)
(12,14)
(10,17)
(10,0)
(10,15)
(10,14)
(11,14)
(10,12)
(11,13)
(11,10)
(10,14)
(10,14)
(12,12)
(10,15)
(10,13)
(11,14)
(11,16)
(10,16)
(11,12)
(10,16)
(11,15)
(11,11)
(10,14)
(10,12)
(12,16)
(10,6)
(10,15)
(11,15)
(11,12)
(11,12)
(10,14)
(10,13)
(12,15)
(10,16)
(10,9)
(11,12)
(11,7)
(11,13)
(10,14)
(10,17)
(12,12)
(10,14)
(10,15)
(11,13)
(11,15)
(10,9)
(11,13)
(10,15)
(10,16)
(11,12)
(10,16)
(12,9)
(10,11)
(10,12)
(11,10)
(11,18)
(10,12)
(11,13)
(10,6)
(12,15)
(10,16)
(10,18)
(11,12)
(11,12)
(10,15)
(11,10)
(10,15)
(11,15)
(10,17)
(10,7)
(11,13)
(11,14)
(10,16)
(11,12)
(10,14)
(11,15)
(11,10)
(10,13)
(10,8)
(11,16)
(10,2)
(11,13)
(10,16)
(11,17)
(11,10)
(10,13)
(11,12)
(11,14)
(10,15)
(11,5)
(10,15)
(11,11)
(11,14)
(10,10)
(11,15)
(11,9)
(10,15)
(11,11)
(10,17)
(12,17)
(10,10)
(10,16)
(12,11)
(10,14)
(11,3)
(10,12)
(12,7)
(10,16)
(10,11)
(10,15)
(11,12)
(11,13)
(10,17)
(10,8)
(11,18)
(10,14)
(11,16)
(10,21)
(12,13)
(10,14)
(10,16)
(11,12)
(11,14)
(10,16)
(11,18)
(10,16)
(12,14)
(10,15)
(10,18)
(11,14)
(11,18)
(11,18)
(10,18)
(10,25)
(12,15)
(10,20)
(10,16)
(10,24)
(11,15)
(10,17)
(10,14)
(10,23)
(12,15)
(10,22)
(11,19)
(10,21)
(12,20)
(10,20)
(11,26)
(10,20)
(12,27)
(10,18)
(10,21)
(10,18)
(11,21)
(10,20)
(10,24)
(10,27)
(12,18)
(10,27)
(10,22)
(11,26)
(11,23)
(10,29)
(11,24)
(10,25)
(10,18)
(10,24)
(10,24)
(12,32)
(10,27)
(10,23)
(11,30)
(11,24)
(10,27)
(11,30)
(10,30)
(11,26)
(11,28)
(10,26)
(11,24)
(11,32)
(10,30)
(11,31)
(10,32)
(11,29)
(11,21)
(10,34)
(10,23)
(12,23)
(10,32)
(11,28)
(11,25)
(11,25)
(11,33)
(10,26)
(10,33)
(12,20)
(10,28)
(10,27)
(11,26)
(11,24)
(11,27)
(10,29)
(10,21)
(11,27)
(10,22)
(10,27)
(10,18)
(11,25)
(11,20)
(10,22)
(11,21)
(11,21)
(11,20)
(10,24)
(11,25)
(11,27)
(11,30)
(10,21)
(10,26)
(11,27)
(10,24)
(11,17)
(10,33)
(10,22)
(11,22)
(10,31)
(11,25)
(11,25)
(10,25)
(10,26)
(12,23)
(10,28)
(11,21)
(10,27)
(11,23)
(11,25)
(10,26)
(10,27)
(11,24)
(10,23)
(11,30)
(10,36)
(11,145)
(10,202)
(11,210)
(11,213)
(12,230)
(11,226)
(11,225)
(11,211)
(12,182)
(11,139)
(11,60)
(11,47)
(10,34)
(11,28)
(10,35)
(12,24)
(10,30)
(10,20)
(10,26)
(11,26)
(10,27)
(10,22)
(10,27)
(11,20)
(10,23)
(11,26)
(10,20)
(12,24)
(10,20)
(10,24)
(10,17)
(11,25)
(10,17)
(10,21)
(10,20)
(11,24)
(10,22)
(10,19)
(10,25)
(12,17)
(10,23)
(10,18)
(10,19)
(11,19)
(10,23)
(10,18)
(10,23)
(12,18)
(10,17)
(10,21)
(10,16)
(11,19)
(10,20)
(10,23)
(10,17)
(12,21)
(10,15)
(10,22)
(10,14)
(11,16)
(10,15)
(10,21)
(10,17)
(11,21)
(10,15)
(10,18)
(10,20)
(11,20)
(10,23)
(11,69)
(10,120)
(11,129)
(11,133)
(10,133)
(10,119)
(11,57)
(10,27)
(10,17)
(10,23)
(11,20)
(10,19)
(10,19)
(10,16)
(11,21)
(10,19)
(10,20)
(10,14)
(11,18)
(10,16)
(10,14)
(10,18)
(11,19)
(10,15)
(10,19)
(10,19)
(11,13)
(10,16)
(10,20)
(10,16)
(11,16)
(10,19)
(10,14)
(10,20)
(11,18)
(10,19)
(10,16)
(10,17)
(11,17)
(10,17)
(10,18)
(10,20)
(11,15)
(10,16)
(10,19)
(10,20)
(11,16)
(10,17)
(10,16)
(10,14)
(11,16)
(10,16)
(10,17)
(10,16)
(10,9)
(11,19)
(10,18)
(10,15)
(10,16)
(11,15)
(10,15)
(11,16)
(10,18)
(11,19)
(10,13)
(10,62)
(11,115)
(11,128)
(10,136)
(11,135)
(10,124)
(10,88)
(10,33)
(10,21)
(11,18)
(10,20)
(10,24)
(10,16)
(10,21)
(10,15)
(10,24)
(10,16)
(10,17)
(11,16)
(10,16)
(10,18)
(10,21)
(12,17)
(10,19)
(10,18)
(10,19)
(11,20)
(10,17)
(10,16)
(10,16)
(11,16)
(10,16)
(10,19)
(10,18)
(11,13)
(10,16)
(10,19)
(10,14)
(11,14)
(10,18)
(10,13)
(10,19)
(11,20)
(10,14)
(10,18)
(10,20)
(11,14)
(10,17)
(10,16)
(10,22)
(11,137)
(10,145)
(10,156)
(11,161)
(12,148)
(10,110)
(10,30)
(10,25)
(11,24)
(10,17)
(10,26)
(10,17)
(11,19)
(10,17)
(10,21)
(10,16)
(11,15)
(11,16)
(10,19)
(10,17)
(11,20)
(10,17)
(10,17)
(10,20)
(11,16)
(10,21)
(10,14)
(10,14)
(11,16)
(10,15)
(10,16)
(10,18)
(11,13)
(10,16)
(10,17)
(10,20)
(11,16)
(10,19)
(10,19)
(10,16)
(12,16)
(10,20)
(10,21)
(11,17)
(11,16)
(10,16)
(11,18)
(10,17)
(11,20)
(10,14)
(10,22)
(10,20)
(11,19)
(10,17)
(10,21)
(10,22)
(11,18)
(10,25)
(10,18)
(10,25)
(11,16)
(10,20)
(10,18)
(10,32)
(11,182)
(10,176)
(10,188)
(11,175)
(11,65)
(10,25)
(10,27)
(10,16)
(11,24)
(10,16)
(10,20)
(10,17)
(11,18)
(10,14)
(10,19)
(10,14)
(11,14)
(10,18)
(10,14)
(10,16)
(11,17)
(10,13)
(10,14)
(10,7)
(11,17)
(10,13)
(10,16)
(10,10)
(11,16)
(10,16)
(10,14)
(10,10)
(11,15)
(10,13)
(10,10)
(10,15)
(11,10)
(10,13)
(10,5)
(10,16)
(11,0)
(10,16)
(10,6)
(10,16)
(11,11)
(10,16)
(10,13)
(11,15)
(11,15)
(10,12)
(10,11)
(10,13)
(11,14)
(10,11)
(10,18)
(10,10)
(11,15)
(10,7)
(10,16)
(10,15)
(11,17)
(10,0)
(10,16)
(10,14)
(11,13)
(10,13)
(10,17)
(10,14)
(11,5)
(10,9)
(10,3)
(10,12)
(11,10)
(10,13)
(10,3)
(10,16)
(11,5)
(10,17)
(10,8)
(10,17)
(10,2)
(10,13)
(10,9)
(10,16)
(10,14)
(11,13)
(10,12)
(10,7)
(10,14)
(11,14)
(10,15)
(10,9)
(10,16)
(11,4)
(10,16)
(10,8)
(10,15)
(11,7)
(10,12)
(10,11)
(10,18)
(11,6)
(10,17)
(10,10)
(10,14)
(11,11)
(10,10)
(10,12)
(10,3)
(11,17)
(10,7)
(10,19)
(10,2)
(11,13)
(10,8)
(10,13)
(10,7)
(11,15)
(10,11)
(10,17)
(10,9)
(11,10)
(10,9)
(10,12)
(10,4)
(11,3)
(10,13)
(10,5)
(10,14)
(11,7)
(10,14)
(10,2)
(10,16)
(11,10)
(10,15)
(10,5)
(10,11)
(11,17)
(10,14)
(10,10)
(10,10)
(11,6)
(10,11)
(10,13)
(10,7)
(11,15)
(10,0)
(10,14)
(10,7)
(11,16)
(10,3)
(10,19)
(10,6)
(11,14)
(10,8)
(10,17)
(10,17)
(11,12)
(10,11)
(10,12)
(10,12)
(11,11)
(10,16)
(10,8)
(10,13)
(10,7)
(11,12)
